Order,Family,Taxon_name_original,Taxon_name_analysis,Local_Status,Global_Status,MinAge,MaxAge,Site,Island,Source,Criteria
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0.0028,0.0032,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_celebensis,Babyrousa_celebensis,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Primates,Cercopithecidae,Macaca_maura,Macaca_maura,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Lenomys_meyeri,Lenomys_meyeri,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Paruromys_dominator,Paruromys_dominator,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Rattus_hoffmanni,Rattus_hoffmanni,extant,extant,0.002,0.0028,Leang Burung 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Bovidae,Bubalus_(Anoa)_sp,Bubalus_(Anoa)_sp_extant_anoa,extant,extant,0.009,0.05,Leang Burung 2,Sulawesi,Brumm et al. 2018: Rozzi 2017,Direct dates: Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_sp,Babyrousa_celebensis,extant,extant,0.0251,0.05,Leang Burung 2,Sulawesi,Brumm et al. 2018: Simons & Bulbeck 2004,Direct dates: Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0.0251,0.05,Leang Burung 2,Sulawesi,Brumm et al. 2018: Simons & Bulbeck 2004,Direct dates: Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Strigocuscus_celebensis,Strigocuscus_celebensis,extant,extant,0.035,0.05,Leang Burung 2,Sulawesi,Brumm et al. 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0.083,0.087,Leang Burung 2,Sulawesi,Brumm et al. 2018: Simons & Bulbeck 2004,Direct dates
Carnivora,Viverridae,Macrogalidia_musschenbroekii,Macrogalidia_musschenbroekii,extant,extant,0.0305,0.0354,Leang Burung 2,Sulawesi,Brumm et al. 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0.002,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Strigocuscus_celebensis,Strigocuscus_celebensis,extant,extant,0.0045,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Rattus_hoffmanni,Rattus_hoffmanni,extant,extant,0.002,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Rattus_facetus,Rattus_facetus,extant,extant,0.000338,0.0045,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Bunomys_chrysocomus,Bunomys_chrysocomus,extant,extant,0.002,0.0045,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Bunomys_andrewsi,Bunomys_andrewsi,extant,extant,0.000338,0.0045,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Lenomys_meyeri,Lenomys_meyeri,extant,extant,0.0045,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Paruromys_dominator,Paruromys_dominator,extant,extant,0.002,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Taeromys_celebensis,Taeromys_celebensis,extant,extant,0.002,0.0045,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Taeromys_punicans,Taeromys_punicans,extant,extant,0.002,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Maxomys_musschenbroekii,Maxomys_musschenbroekii,extant,extant,0.002,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Maxomys_hellwaldii,Maxomys_hellwaldii,extant,extant,0.002,0.0045,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Carnivora,Viverridae,Macrogalidia_musschenbroekii,Macrogalidia_musschenbroekii,extant,extant,0.000338,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Direct dates: Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_celebensis,Babyrousa_celebensis,extant,extant,0.000338,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0.000338,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Bovidae,Bubalus_(Anoa)_sp,Bubalus_(Anoa)_sp_extant_anoa,extant,extant,0.000338,0.007,Gua Mo’o hono,Sulawesi,O'Connor et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_celebensis,Babyrousa_celebensis,extant,extant,0.0045,0.0055,Gua Sambangoala,Sulawesi,Fakhri 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0.0035,0.0055,Gua Sambangoala,Sulawesi,Fakhri 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Bovidae,Bubalus_(Anoa)_sp,Bubalus_(Anoa)_sp_extant_anoa,extant,extant,0.0035,0.0055,Gua Sambangoala,Sulawesi,Fakhri 2018,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0.0035,0.0055,Gua Sambangoala,Sulawesi,Fakhri 2018,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Strigocuscus_celebensis,Strigocuscus_celebensis,extant,extant,0.0035,0.0055,Gua Sambangoala,Sulawesi,Fakhri 2018,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_sp,Babyrousa_celebensis,extant,extant,0,0.0117,Gua Panninge,Sulawesi,Hasanuddin 2017: Saiful & Anggraeni 2019,Biochronology or chronological seriation
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0,0.0117,Gua Panninge,Sulawesi,Hasanuddin 2017: Saiful & Anggraeni 2019,Biochronology or chronological seriation
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0,0.0117,Gua Panninge,Sulawesi,Hasanuddin 2017: Saiful & Anggraeni 2019,Biochronology or chronological seriation
Diprotodontia,Phalangeridae,Ailurops_ursinus,Ailurops_ursinus,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Diprotodontia,Phalangeridae,Strigocuscus_celebensis,Strigocuscus_celebensis,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Primates,Cercopithecidae,Macaca_maura,Macaca_maura,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Bovidae,Bubalus_(Anoa)_sp,Bubalus_(Anoa)_sp_extant_anoa,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Fakhri 2018: Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Babyrousa_celebensis,Babyrousa_celebensis,extant,extant,0,0.008276,Ulu Leang 1,Sulawesi,Simons & Bulbeck 2004,Indirect dates: Other geochronological data or stratigraphy
Artiodactyla,Suidae,Sus_celebensis,Sus_celebensis,extant,extant,0.02476,0.03185,Leang Sakapao 1,Sulawesi,Bulbeck et al. 2004,Indirect dates: Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_sondaari,Stegodon_sondaari,extinct,extinct,1.07,1.3,Tangi Talo,Flores,Van den Bergh et al. 2020: Yurnaldi et al. 2018,Other geochronological data or stratigraphy
Primates,Hominidae,Homo_floresiensis,Homo_floresiensis,extinct,extinct,0.65,0.781,Mata Menge,Flores,Van den Bergh et al. 2016 2020: Brumm et al. 2016: Yurnaldi et al. 2018,Direct dates: Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_florensis_florensis,Stegodon_florensis_florensis,extinct,extinct,0.65,0.781,Mata Menge,Flores,Van den Bergh et al. 2016 2020: Brumm et al. 2016: Yurnaldi et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Muridae,Hooijeromys_nusatenggara,Hooijeromys_nusatenggara,extinct,extinct,0.65,0.781,Mata Menge,Flores,Van den Bergh et al. 2016 2020: Brumm et al. 2016: Yurnaldi et al. 2018,Indirect dates: Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_florensis_florensis,Stegodon_florensis_florensis,extinct,extinct,0.65,0.781,Ola Bula,Flores,Van den Bergh 1999,Other geochronological data or stratigraphy
Rodentia,Muridae,Hooijeromys_nusatenggara,Hooijeromys_nusatenggara,extinct,extinct,0.65,0.781,Ola Bula,Flores,Van den Bergh 1999,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_florensis_florensis,Stegodon_florensis_florensis,extinct,extinct,0.65,0.781,Boa Leza,Flores,Van den Bergh 1999,Other geochronological data or stratigraphy
Rodentia,Muridae,Hooijeromys_nusatenggara,Hooijeromys_nusatenggara,extinct,extinct,0.65,0.781,Boa Leza,Flores,Van den Bergh 1999,Other geochronological data or stratigraphy
